,pred
2227,743703.6635489374
2228,3049828.6127339755
2229,223041.56395581603
2230,698892.1089711414
2231,602548.2237663117
2232,224468.6822455045
2233,349201.7015039078
2234,889892.3853151341
2235,188642.66732052344
2236,484414.7190262379
2237,1471048.3254849978
2238,294981.3065295665
2239,538126.3442378237
2240,1317030.145095602
2241,1164309.9327031986
2242,443831.30232863314
2243,1264745.3116226925
2244,390741.30675779167
2245,761917.8831950832
2246,619957.028794244
2247,1291871.129971405
2248,270349.0750333672
2249,333974.2153237107
2250,244190.3706804358
2251,748858.9261919494
2252,917133.1765614315
2253,309197.89000466187
2254,301250.22618945024
2255,1053938.2623096637
2256,696074.0082111113
2257,223705.00805290317
2258,480407.2232321999
2259,904628.215673922
2260,355327.9827791902
2261,1446538.728705229
2262,568726.291519135
2263,538547.7184851371
2264,262530.5188655848
2265,750653.6098292728
2266,762749.9189191129
2267,778392.9592755152
2268,339295.75871334993
2269,579469.2576149626
2270,461892.96006655606
2271,1659430.0004756593
2272,320868.2152624818
2273,383651.29782090615
2274,1342020.5078467603
2275,210298.1740115465
2276,483552.86653302447
2277,175305.67123982933
2278,813907.5203133307
2279,434198.49144051346
2280,687732.4207281956
2281,333507.32198711834
2282,872579.608944893
2283,1130204.3962817146
2284,758430.7816334774
2285,285478.5731326015
2286,251377.15060773437
2287,742076.5592004609
2288,1501752.5003559142
2289,511975.068199242
2290,226901.7901916573
2291,751940.6564477865
2292,738750.7888342162
2293,669237.5377720639
2294,413918.60728865553
2295,602554.3094182011
2296,3239767.48771829
2297,823127.7047974856
2298,498718.3108956485
2299,668221.7992166672
2300,860811.5691553998
2301,1688094.6798320978
2302,497288.7485986681
2303,333437.34898769326
2304,542545.4359354712
2305,399658.7978110094
2306,619613.1387733177
2307,633961.370748057
2308,468355.3888647251
2309,325517.9526451776
2310,615317.1382376691
2311,516321.15754754614
2312,1289110.4006394632
2313,508970.117826771
2314,573637.6775782902
2315,821921.6987340674
2316,368379.60208434216
2317,1058624.890168227
2318,691394.4883763241
2319,206368.94200755047
2320,831039.134530557
2321,1804263.3694909643
2322,859431.5303360288
2323,664199.0701024769
2324,1198692.9240790475
2325,319428.7752934366
2326,173910.11376224313
2327,232423.53321166683
2328,1618716.4319858484
2329,1243613.8877805932
2330,437970.3053806751
2331,282587.96285380266
2332,985163.5953727182
2333,758256.0852121039
2334,1336170.742885102
2335,621592.2820515396
2336,900398.3252103636
2337,507809.2262477713
2338,1417335.7407863983
2339,988273.1227360112
2340,547621.2910271892
2341,488770.16639551066
2342,972338.2631431054
2343,254401.84019007874
2344,369091.7391877962
2345,198750.049856499
2346,483402.7460863317
2347,824237.115789015
2348,180895.74794362113
2349,453922.7561026696
2350,224712.52932444436
2351,407447.599351888
2352,875122.7440919228
2353,348220.97576111666
2354,546616.0965111265
2355,168505.7611725569
2356,639591.8779136513
2357,489720.9655016639
2358,559566.3176185401
2359,1355415.1235622757
2360,1472361.8054738834
2361,939017.2935890945
2362,218676.94667256187
2363,444923.6011228159
2364,894770.5282161586
2365,732627.5016642069
2366,302429.9344782013
2367,655503.4117156724
2368,1226434.9956613295
2369,754267.3417977274
2370,348138.2679661013
2371,741946.0598116587
2372,711748.8283892835
2373,301145.75925368204
2374,558604.4717668662
2375,784135.159874767
2376,621260.9772600846
2377,331604.3692562183
2378,2310547.531996876
2379,385265.00181809854
2380,392890.0375251759
2381,621229.7304192516
2382,1293142.5974470754
2383,577830.7404179391
2384,667261.5237710882
2385,785559.2086693146
2386,280093.8905167803
2387,1447463.1687144125
2388,419847.70073394646
2389,918888.4502819568
2390,788858.8099968716
2391,313456.1164766213
2392,494980.2718231397
2393,1001359.1820866992
2394,822601.1392918371
2395,859723.6350254295
2396,399459.38159441564
2397,861926.5376467286
2398,423545.08480269334
2399,192170.13364070596
2400,1061775.6311117706
2401,148290.35132833326
2402,765750.8766219835
2403,294956.3309790581
2404,429076.9113766875
2405,666900.1227968911
2406,452815.7234262105
2407,1772807.937480603
2408,1083182.794908508
2409,460726.5544082643
2410,338324.4316082854
2411,513980.6818457355
2412,2527181.4601326906
2413,1338142.1560107057
2414,902046.0347338076
2415,1734451.3792247165
2416,204403.47302913177
2417,1034845.5759427365
2418,942486.7604373996
2419,489621.5790360717
2420,348408.09763900226
2421,649509.237050371
2422,725716.1976793857
2423,1855638.3907703098
2424,417459.9470206735
2425,519834.38592119556
2426,1099170.9770609755
2427,711856.6611562293
2428,1090167.4789096017
2429,1094896.2180528054
2430,615520.0402242662
2431,2763647.9790796908
2432,903583.6926217885
2433,435101.7017934831
2434,208878.087696985
2435,679003.1642722863
2436,959288.0572577021
2437,1261766.9893161883
2438,360514.838205402
2439,773795.6076559216
2440,448390.5221640701
2441,1577345.799372122
2442,221246.9058074535
2443,400454.4587698659
2444,601688.4181316053
2445,394670.1622352821
2446,1142028.2913600542
2447,270349.0750333672
2448,815826.5828257751
2449,1599480.545464925
2450,293855.79458813084
2451,426649.0546639224
2452,428298.02238679194
2453,564390.8818196852
2454,367915.7544590669
2455,866434.819378389
2456,1223583.0098012157
2457,339718.2113137098
2458,359506.4574484404
2459,251172.23421059054
2460,352040.1267058974
2461,773984.4494569735
2462,955344.8418538928
2463,2524136.3106341
2464,239862.58626837167
2465,2086056.5207622764
2466,426966.522916224
2467,250651.1872830919
2468,656785.3741896544
2469,673375.6074574653
2470,565188.6799847232
2471,351397.91909775
2472,1153645.6700324586
2473,2513677.8889578003
2474,726061.7362943792
2475,578172.6285660841
2476,421326.10205764894
2477,2710585.342664017
2478,557775.744127749
2479,391371.42777291103
2480,543364.7966904353
2481,2283944.7234204253
2482,1664701.5635431863
2483,717966.7963178876
2484,1004648.2456206097
2485,685947.1441657427
2486,210298.1740115465
2487,192196.36552406315
2488,1553073.3092994129
2489,720726.7730613706
2490,760956.1286500962
2491,777163.7819902621
2492,1481426.814908838
2493,230242.65399196692
2494,304096.6159214128
2495,1261329.4435338324
2496,682468.3771183749
2497,573029.364675781
2498,701839.718172295
2499,2036503.59556585
2500,1059474.8080521254
2501,540056.0599667728
2502,1660716.2663693533
2503,279374.2398523672
2504,686157.2627176892
2505,212796.2715800466
2506,1949182.4182715665
2507,456560.8365259818
2508,436973.3376458613
2509,2759999.861296562
2510,552587.3905218358
2511,480204.5593945749
2512,352557.84018961753
2513,221057.23154369128
2514,456844.0092998264
2515,313858.4147121954
2516,463921.2701680019
2517,169799.8745229045
2518,1277952.473777791
2519,319014.64337351616
2520,404509.73616874043
2521,309361.98199507064
2522,749555.3785594453
2523,1549445.8996800813
2524,1216721.085391147
2525,173451.8503107528
2526,830234.4403830381
2527,469554.2123470978
2528,1024602.3912667122
2529,402729.15157711005
2530,866395.1163814182
2531,755847.3024103458
2532,1030925.9337812397
2533,342712.8651111597
2534,1016125.7279294117
2535,2530917.5785070243
2536,1582193.0665593292
2537,1863863.9070977625
2538,460700.7790592805
2539,360356.39226925845
2540,754842.1987041365
2541,224882.03384298194
2542,997535.7919205077
2543,621520.0929024302
2544,692142.0385296999
2545,452369.1330631825
2546,1336052.2908880496
2547,298275.65825669543
2548,842501.6578278325
2549,391726.5273975324
2550,400731.7663887208
2551,426708.5861572413
2552,959767.744439793
2553,454893.785268813
2554,623264.9848876968
2555,562634.0121920394
2556,349960.6507448684
2557,407958.5377767613
2558,815185.7319189333
2559,285781.16853695025
2560,368402.11551094276
2561,547507.4876986765
2562,611205.3767800494
2563,367939.379018664
2564,524838.9170868701
2565,256358.37458218663
2566,832740.1904921852
2567,483798.56087043183
2568,269508.1272957793
2569,801021.7694475228
2570,853249.8368012267
2571,488505.08346933563
2572,357465.8632552593
2573,1239022.658422394
2574,448384.3415224328
2575,1899845.1257461337
2576,446085.2790628008
2577,381517.10414060636
2578,224882.03384298194
2579,795915.8877715619
2580,688100.5635274507
2581,234276.9176100524
2582,417439.3295715752
2583,896128.4919996964
2584,636206.3069970291
2585,174827.44645303808
2586,413794.1205252487
2587,420697.4170589153
2588,424832.8159144272
2589,310248.73863215034
2590,490627.2410200298
2591,896985.3313118039
2592,1194095.1957087852
2593,1275944.9699933685
2594,408206.78067118325
2595,227390.3390126268
2596,1174953.9205657793
2597,204644.97871701105
2598,393200.9417327757
2599,444923.6011228159
2600,630516.8912734942
2601,327623.78368040966
2602,399088.06351653504
2603,1683970.6973562692
2604,584694.3438150504
2605,661113.0032555884
2606,405119.0411557496
2607,897805.2808637534
2608,327390.638089825
2609,179922.2761176947
2610,572739.6456224235
2611,1336078.287813078
2612,573510.7650413882
2613,816869.2631682197
2614,241666.95484494622
2615,895986.865066923
2616,2345536.5510664675
2617,1871098.8092968331
2618,325123.55380861665
2619,752059.748889534
2620,1721621.5772742736
2621,1146262.9617443301
2622,378689.3762235159
2623,577374.3142701517
2624,873908.044956645
2625,271880.1983849192
2626,501523.3982206028
2627,598796.893187482
2628,195416.8712134427
2629,334159.2251152559
2630,2057191.0918877071
2631,941748.7684231362
2632,387816.74449249875
2633,458093.7272164674
2634,760401.2476947993
2635,449496.27460157534
2636,516599.99944915844
2637,1113558.386043336
2638,388030.12112287973
2639,757011.3527047589
2640,869093.2874941737
2641,942079.8815691875
2642,590788.1208507168
2643,513694.9187464911
2644,819497.6763130727
2645,930864.1410461119
2646,473034.0756926199
2647,1022174.4112728875
2648,806963.9334976829
2649,162040.0116881329
2650,422072.54716943135
2651,379581.91812164965
2652,996932.5338770902
2653,590313.9982959282
2654,482925.6600436361
2655,591854.2870902446
2656,468559.3969255854
2657,251548.0191856934
2658,679955.02395841
2659,772074.5222014316
2660,313377.47455594444
2661,265872.3732573038
2662,747564.4842248288
2663,551807.6338657796
2664,1213161.9778709302
2665,427432.54191006004
2666,907434.0164066822
2667,1036209.365050401
2668,271226.65685185656
2669,231655.4734204153
2670,785797.2076809816
2671,244190.3706804358
2672,1938784.0399142238
2673,962638.3597062111
2674,679891.1255349437
2675,235410.2591722241
2676,223041.56395581603
2677,1152477.1411309072
2678,661110.6325059929
2679,395893.21721679834
2680,307590.8352926801
2681,574637.0635925151
2682,561892.5190929436
2683,2860149.076550166
2684,1855210.5570406145
2685,385282.62034435343
2686,833907.4601390893
2687,1292308.9400685057
2688,448094.03136261564
2689,718036.771697846
2690,216607.24931896976
2691,454345.7878448241
2692,270783.572837189
2693,264544.43256086996
2694,395271.93668413704
2695,1097646.96709308
2696,738670.5464939032
2697,1053529.6099441692
2698,263596.8141917276
2699,194743.31655242902
2700,1106384.005323629
2701,545468.9140032331
2702,414294.3674840769
2703,155280.4277836719
2704,905276.8168311506
2705,1038444.3163727197
2706,885042.8831801384
2707,893896.032942656
2708,711248.6173655542
2709,263438.5965385461
2710,321879.2721080869
2711,929716.3324181323
2712,613638.8242269568
2713,786452.8389148957
2714,2165838.187185875
2715,582192.6045406662
2716,1781554.014292361
2717,1968274.8643588398
2718,433544.5953084905
2719,330267.411073552
2720,356586.7758356772
2721,761109.4693684798
2722,471279.2489647837
2723,916194.7458982472
2724,334153.01122225216
2725,1074917.6963335858
2726,689893.1415944597
2727,428080.3446251524
2728,715846.4688096747
2729,1044570.5656124187
2730,873147.3111924732
2731,963581.7639811172
2732,320619.47793450026
2733,957543.2073544797
2734,1176258.103338507
2735,498413.74518124765
2736,1432034.588346831
2737,384241.0654453291
2738,276037.8036411956
2739,449101.33822843863
2740,149782.9077952597
2741,221552.1292765186
2742,259913.8755014609
2743,459238.12752445415
2744,537611.8586363898
2745,607726.0342049724
2746,215308.2821487131
2747,1200536.7509474873
2748,870657.5877971397
2749,361246.8193187484
2750,337619.30635053845
2751,289609.4503807326
2752,355775.6595444126
2753,625153.4443364246
2754,629494.4096745538
2755,411197.3984256122
2756,413258.29229205666
2757,468683.39415991335
2758,359695.51047553436
2759,437685.1899197841
2760,1012744.2337619277
2761,840007.1132387386
2762,475810.37870434514
2763,932750.4907274309
2764,304096.6159214128
2765,1029991.2685148685
2766,759018.5569046679
2767,699475.748962829
2768,639415.7524658449
2769,260989.66411924217
2770,860699.9858358328
2771,712338.8491418831
2772,685543.5717795239
2773,376053.7660958774
2774,1967557.3376779277
2775,855625.6115458723
2776,748211.6022061949
2777,871802.495300839
2778,477710.7520759795
2779,412409.8917647661
2780,167590.24216528385
2781,288896.6074873513
2782,927456.8092550234
2783,508390.04000690597
2784,1087145.9028166076
2785,455871.43565469445
2786,911100.9147235786
2787,345186.97012880584
2788,286954.98092573433
2789,560402.9579918402
2790,795359.1145915961
2791,493661.12683632225
2792,1231119.4461820207
2793,318017.0204001822
2794,3179027.054770326
2795,371140.0715621897
2796,2045177.7978518724
2797,402913.65435141255
2798,579341.154915204
2799,710734.7853110078
2800,2305803.227156768
2801,287786.15176966647
2802,923378.633366507
2803,2867211.9515144564
2804,633287.4271825064
2805,157614.4349215385
2806,802156.7176670702
2807,223395.61839010363
2808,430662.7590941867
2809,360181.63200520433
2810,367766.0346581625
2811,426313.3148248193
2812,1416484.8281264994
2813,371393.4231281595
2814,515349.5642485745
2815,357236.8670001427
2816,892675.524450278
2817,817933.1570713961
2818,230967.80802840565
2819,416545.0060315654
2820,724718.4248222198
2821,632110.9894219997
2822,1526532.2994101313
2823,642660.8424158592
2824,809674.0330587175
2825,369723.53952653514
2826,229718.16473088166
2827,1338385.3557786222
2828,825600.196316116
2829,680915.0420954487
2830,1221302.138531191
2831,314928.165003444
2832,345198.4448427454
2833,759849.6731789557
2834,1231761.4415154145
2835,496104.4625726054
2836,389382.3050972735
2837,516481.15369736456
2838,773824.6461019121
2839,495869.58728542115
2840,490410.7112222421
2841,1953607.808308251
2842,235410.2591722241
2843,1002122.2382362003
2844,427766.6227517764
2845,1232580.788812218
2846,334018.6959997128
2847,455495.01890466275
2848,323400.17284193484
2849,364975.112141663
2850,1830194.621411552
2851,1914879.9656349435
2852,438998.93131012743
2853,1227164.182604518
2854,2306357.6160052596
2855,666562.7181309675
2856,2309474.0505198375
2857,1770313.7031032352
2858,738545.5784082211
2859,698436.7126528408
2860,1051387.8755607859
2861,672408.5984607161
2862,555243.1485864804
2863,619017.4921051528
2864,873601.6950384125
2865,378617.3606680243
2866,240026.57884637828
2867,181372.21696723189
2868,631236.5714893419
2869,536182.2224798157
2870,186231.54091032388
2871,513715.7791002706
2872,1118561.7485841615
2873,130164.55067140795
2874,1716486.543247054
2875,816299.4736607105
2876,461299.6954102501
2877,272773.20300049393
2878,126876.34254222621
2879,637135.4692270053
2880,1584635.5634400414
2881,622037.7643510875
2882,741591.6365874524
2883,476417.34495317715
2884,538261.4520416957
2885,494425.5863876124
2886,963413.248579455
2887,583358.4553237648
2888,472516.3437030735
2889,532121.6820597637
2890,334094.63218849414
2891,674229.3673728877
2892,508673.4835816174
2893,504791.85414646065
2894,590873.2785118028
2895,1488947.633983186
2896,1061638.9475053325
2897,747325.0560045817
2898,552615.9953860444
2899,877396.7413645396
2900,602472.9290208975
2901,886802.5487350936
2902,439152.5529240238
2903,223590.7188706153
2904,992404.6007798444
2905,490634.0456918075
2906,1498951.1493740508
2907,216607.24931896976
2908,2688017.882394101
2909,570555.3519064852
2910,126876.34254222621
2911,1068506.2223635379
2912,525877.5141973991
2913,866426.9297456467
2914,769938.2154266689
2915,593601.4274816749
2916,521553.48879657674
2917,860126.0611250873
2918,398577.14417561446
2919,768643.0729279619
2920,458903.6103560076
2921,1174652.1507258825
2922,755695.446158437
2923,1153881.7072879
2924,354568.1905239341
2925,392515.99755048874
2926,690041.592349883
2927,209474.81515508785
2928,540421.798025453
2929,551239.9368205103
2930,943837.2480515449
2931,381451.47275649867
2932,671974.354564613
2933,350575.5523513451
2934,583775.0416718667
2935,361404.95485127025
2936,1210943.5056280128
2937,671023.251052884
2938,1699902.9125221483
2939,1334990.0297813667
2940,382456.4409876295
2941,696722.7288068371
2942,371192.2528717911
2943,480382.50435602234
2944,170164.33065836207
2945,498562.96104990935
2946,467536.48953947384
2947,451860.74241323955
2948,1115805.1873991247
2949,320612.2032725215
2950,617404.4140909705
2951,979920.7249789806
2952,1036908.785447718
2953,700470.2684848013
2954,255484.30790609145
2955,1191044.1828789
2956,380777.21782673657
2957,562502.9222947201
2958,1167675.3557975527
2959,1728086.5784478283
2960,559739.0215209165
2961,2026864.6789433884
2962,1508856.335477396
2963,429549.30533369543
2964,1365679.0131045415
2965,511543.82402997743
2966,665433.4367039065
2967,1086508.728373137
2968,455612.3696034042
2969,704319.6392434475
2970,710512.6923398074
2971,349219.85425773956
2972,564077.6520041116
2973,358147.1210482402
2974,514278.78392038064
2975,795915.8877715619
2976,553953.644061055
2977,888973.1682084171
2978,250356.32049047799
2979,819166.8086901254
2980,329483.1546872465
2981,257760.04199403676
2982,597710.8781201275
2983,1148089.6441658002
2984,698236.541199776
2985,444923.6011228159
2986,1179990.9103293156
2987,167179.15616309937
2988,366812.13161078905
2989,289917.2595102848
2990,603669.8135710761
2991,794522.5520577227
2992,229469.86778978715
2993,140674.64964532823
2994,562386.4903009993
2995,459513.2278912207
2996,623114.869868196
2997,561947.9961106175
2998,516304.426472132
2999,577093.463015227
3000,923544.9106067041
3001,1410272.7483928313
3002,349376.8640820466
3003,692242.9702089229
3004,1189208.728045867
3005,890030.619921201
3006,596705.8511968657
3007,891603.3547569829
3008,449821.0408761834
3009,132888.8173712546
3010,421974.44819494605
3011,390415.65642508026
3012,1066883.0368772133
3013,687719.757722106
3014,405369.23812736396
3015,427293.08261322044
3016,1099543.8559115345
3017,418780.94715613127
3018,370428.3465673754
3019,638061.7201483638
3020,253370.16881999726
3021,368275.65345725947
3022,2223628.656726949
3023,1552331.7868110081
3024,1254704.2528773814
3025,399766.8429410916
3026,744161.8736220377
3027,633425.1276057798
3028,663581.726230264
3029,386724.175156986
3030,865107.499747907
3031,492025.3795083932
3032,422732.46609399485
3033,448810.7237905136
3034,1232850.0670641114
3035,844343.9480179299
3036,308968.7411473708
3037,375981.1953521142
3038,1216801.436726904
3039,417733.27071451576
3040,399621.886941751
3041,697263.696010031
3042,419661.3914978941
3043,443391.04609281674
3044,221952.33481913552
3045,840406.5345217893
3046,666831.0091248401
3047,433544.5953084905
3048,356921.13015393907
3049,495993.1800110934
3050,581458.7716647598
3051,459726.18461219314
3052,968209.3805982637
3053,738899.2019660954
3054,916963.5595699856
3055,441138.2965082493
3056,394666.0331000556
3057,623662.0428754055
3058,184644.12439977642
3059,757101.9416094312
3060,782513.7892574337
3061,498186.7706142323
3062,394255.388904714
3063,289054.01019271376
3064,594464.2401386207
3065,529758.3792605002
3066,1450424.0776813447
3067,1426635.687607623
3068,528578.6926336015
3069,2693817.4034894886
3070,349556.64698983805
3071,280312.47896689345
3072,2887446.4442899353
3073,1543814.6930853731
3074,393225.41193352436
3075,319510.2199952697
3076,389366.9760948463
3077,594339.9129496777
3078,784161.4450202143
3079,810300.6752330769
3080,356204.3220793123
3081,1153012.9903297955
3082,218391.62816517724
3083,1687487.1586640216
3084,408248.04040377674
3085,1292308.1884410488
3086,456690.7901165317
3087,303696.80635323457
3088,469036.70910078223
3089,487238.575960273
3090,434127.32604858204
3091,694728.210322111
3092,1045269.6873161673
3093,721132.8071412353
3094,870325.1686064468
3095,419679.9868330568
3096,159241.5611564512
3097,1383769.0362050745
3098,281333.99575786403
3099,162288.7426993886
3100,701044.224327809
3101,984883.028569643
3102,481665.9989703023
3103,204644.97871701105
3104,397669.87323717657
3105,705239.7734511839
3106,252245.01664086
3107,255173.81939918917
3108,341090.67813052196
3109,665043.8170815671
3110,367983.42162153387
3111,833876.8230685104
3112,798851.7561644119
3113,406219.4709294433
3114,298987.5300603457
3115,836000.7916641296
3116,423880.80179311504
3117,665786.4070832941
3118,999546.0625976003
3119,564889.6538531187
3120,617902.1827723996
3121,1043508.4348954934
3122,398492.8065532399
3123,553408.8158151612
3124,466849.4204151096
3125,866395.1163814182
3126,683694.7191191077
3127,595328.8826200338
3128,435452.09113845526
3129,700888.7850058494
3130,889650.6672782181
3131,353281.39555901824
3132,1456855.5887363902
3133,235455.19410479988
3134,1418187.3811719562
3135,221246.9058074535
3136,634000.2266729883
3137,2038117.8304853858
3138,622141.8527072717
3139,556563.7953330014
3140,265386.2202725909
3141,240307.16978605016
3142,519959.1746915917
3143,1710859.161527521
3144,795430.8194296522
3145,358329.4592300947
3146,237638.57429702848
3147,437810.90331534436
3148,897737.640193544
3149,462094.3899890441
3150,569534.0197229335
3151,441770.7924355635
3152,338466.59077865735
3153,311265.2325192117
3154,322874.7507115807
3155,235252.79422095115
3156,1038895.6005254857
3157,1663921.1697310577
3158,862440.0870406159
3159,1001822.7971325665
3160,278626.26235605084
3161,270349.0750333672
3162,481891.4037681785
3163,465571.15606130566
3164,838581.2413355699
3165,225926.31180707164
3166,223590.7188706153
3167,579254.8447097315
3168,2147825.04644877
3169,2314593.2337399283
3170,888817.3322967998
3171,1390250.3778690924
3172,993867.0707633025
3173,1375086.6795095687
3174,283054.52378548606
3175,399658.82445213094
3176,424093.38137123553
3177,1394993.3774087285
3178,1040207.0049595798
3179,1336078.287813078
3180,905425.1664206317
3181,1639461.4036156067
3182,422852.8943808311
3183,1141198.0389861115
3184,427323.58776745346
3185,711248.6173655542
3186,181013.3294477962
3187,798852.8943551782
3188,611728.9928522632
3189,885435.3859008129
3190,390468.91066617856
3191,1068595.969993127
3192,452478.7549660458
3193,1102560.1339293038
3194,643059.7858569804
3195,137385.43476983404
3196,222788.24295881216
3197,1345301.0464119145
3198,526045.6336314059
3199,355066.18244878127
3200,930938.4813615308
3201,430947.71150366747
3202,432105.4374394274
3203,2068983.1788954039
3204,484596.86671811464
3205,607184.7872546826
3206,809558.1371724276
3207,471937.99987625406
3208,744161.8736220377
3209,678347.9400978372
3210,892229.9181241717
3211,971771.4595564816
3212,1052328.9861567044
3213,1549505.2287722575
3214,279159.5857502384
3215,570544.9902626196
3216,432026.9160220144
3217,1354063.8897177766
3218,223395.61839010363
3219,435840.42663918226
3220,244186.08704011026
3221,749100.4940796453
3222,648614.4392457813
3223,532359.184025674
3224,552123.2206126911
3225,836218.152746828
3226,688001.1677999671
3227,339536.86951345624
3228,313869.44422746496
3229,329784.0459850265
3230,1043201.7421578368
3231,1660739.8959290923
3232,613795.1158550766
3233,124635.52403358518
3234,1245016.15837558
3235,232327.8684493492
3236,694150.8064858669
3237,903630.3128900185
3238,1830577.5296072713
3239,1332409.2847200674
3240,270349.0750333672
3241,350974.5865586842
3242,652732.9671142068
3243,788858.8099968716
3244,289243.63122768316
3245,391987.6599802847
3246,1314041.8129290808
3247,256431.06568076205
3248,1126978.2245182288
3249,1243738.1714435897
3250,267934.3573420342
3251,466075.9313420646
3252,787576.0098416458
3253,230967.80802840565
3254,392890.79295447574
3255,543997.3868574874
3256,453982.54900386784
3257,991059.9214401398
3258,392995.0444775696
3259,320112.51271597046
3260,303746.8762307768
3261,1543452.441864701
3262,481345.356869558
3263,634159.3570634983
3264,372691.4380821668
3265,855929.4699272354
3266,421444.41453354293
3267,717706.6537530334
3268,943194.7683721696
3269,601285.8855721265
3270,714483.4245019602
3271,327789.8597546983
3272,1256427.1735593583
3273,458670.0028387064
3274,557448.8771995994
3275,208878.087696985
3276,590370.9179466808
3277,1123769.5962512624
3278,1743116.293580221
3279,1385253.954577695
3280,179026.10940963455
3281,652008.2286765344
3282,570326.0941363965
3283,398577.14417561446
3284,402544.6572079367
3285,379270.08170378534
3286,426212.31573874474
3287,668067.6048412751
3288,541168.0802746583
3289,414633.8541221301
3290,339557.48168904067
3291,736152.1751669835
3292,210047.87970864653
3293,412504.91588593356
3294,698327.7805865943
3295,640552.6005035242
3296,443769.37997610215
3297,184840.70022224908
3298,627273.4099895642
3299,1157115.4886025346
3300,1012269.762693903
3301,121761.08224339032
3302,551611.35255352
3303,1155291.4963990548
3304,665786.4070832941
3305,319053.00941397686
3306,433534.9972306756
3307,394209.77397892275
3308,330029.89446116274
3309,816571.5349904378
3310,904541.3945112095
3311,559898.4281512368
3312,594404.3953735546
3313,839677.3353205186
3314,781459.0842519737
3315,997132.3519662279
3316,423681.7641716879
3317,440051.15725957445
3318,681836.522270316
3319,632555.1906873989
3320,1314406.0350080684
3321,414333.36572054256
3322,1088408.366697766
3323,121090.54097264238
3324,514832.7266358976
3325,1151573.3764863783
3326,1110428.2744334307
3327,359580.20704749756
3328,521485.9578416399
3329,930368.8022317252
3330,1814507.0307637563
3331,460646.6795953766
3332,1888995.1510812857
3333,1729167.5854960186
3334,379456.7482642469
3335,676863.9600278857
3336,219844.9560165504
3337,1926783.646124307
3338,850862.2082415854
3339,202139.0145680378
3340,587854.5967716532
3341,210501.94384899494
3342,941903.0958513042
3343,379018.69599655847
3344,367775.54561174806
3345,424364.8209493628
3346,495139.5583512614
3347,664560.17681047
3348,158557.15236542752
3349,1807168.2604004885
3350,334700.61255209456
3351,1125804.2101488358
3352,534093.3933982435
3353,387250.5047927528
3354,217644.17908974146
3355,280500.06183453364
3356,254401.84019007874
3357,823270.2704758737
3358,768815.8727104778
3359,1124553.6338287995
3360,831871.0489326739
3361,661940.1435337579
3362,708048.782869247
3363,672886.9980852779
3364,849710.0214630181
3365,733176.6190004472
3366,529631.4840675318
3367,485734.2749848569
3368,349832.0270059835
3369,614024.4771785903
3370,672878.9917918141
3371,1239746.854161065
3372,1515157.5953427718
3373,432558.54998778424
3374,177378.4025265064
3375,1203488.6082522525
3376,293350.5442268241
3377,630835.976033159
3378,682628.9033174717
3379,707143.5249604246
3380,458592.91700490995
3381,217690.19043468055
3382,1143547.1218607433
3383,362925.72301649477
3384,1134136.8450185962
3385,721327.5985782947
3386,863295.5600653702
3387,601711.306134242
3388,1032574.6894964925
3389,300959.9865312601
3390,123259.53248488474
3391,790365.4628338045
3392,621784.4767982018
3393,809155.63979034
3394,433705.39350820216
3395,198090.73016222075
3396,506726.747981523
3397,850107.4504469578
3398,379058.1502055227
3399,382071.51328338875
3400,998464.1209005985
3401,711634.1376956492
3402,443662.2030303838
3403,438563.48128686595
3404,402817.2736108689
3405,980172.0913650267
3406,358451.42554631096
3407,158095.6649096404
3408,229963.59662701824
3409,377864.2680140468
3410,901022.9156857936
3411,907339.1199454742
3412,1181619.7050351684
3413,185755.683592524
3414,1064652.8787162378
3415,1190688.8157749078
3416,169357.83144158666
3417,413123.9628653932
3418,726835.847466086
3419,290971.31848806934
3420,1033552.5005314278
3421,852497.3665548736
3422,678036.6892361646
3423,521241.22343395965
3424,346759.4420925344
3425,194915.64104825445
3426,452662.0205894583
3427,415206.1638659333
3428,644837.8410398838
3429,661781.1398710742
3430,804865.6153729858
3431,1147054.5775191004
3432,577126.5794079577
3433,443032.48069156747
3434,1823344.0076744987
3435,850470.2888219417
3436,497020.61991588067
3437,1229140.6472434616
3438,140589.03285931115
3439,381423.4573776777
3440,407255.53246936906
3441,755514.5661293996
3442,225713.11771060879
3443,2868049.618128071
3444,620628.8052655787
3445,1431494.6059006753
3446,525093.5625796119
3447,1045319.444844321
3448,436252.3801647354
3449,1583247.340300407
3450,318463.9634560482
3451,539894.768344927
3452,388398.2082296503
3453,1867567.4144382721
3454,2065433.2199174648
3455,298941.9882188495
3456,268629.8839215763
3457,487894.1084230076
3458,298715.42634121265
3459,1177930.552995724
3460,730206.5038816928
3461,275090.64775306534
3462,726848.0614477304
3463,562086.566256593
3464,1362720.7415250754
3465,1940425.8430001652
3466,410305.7363941531
3467,1632395.511810866
3468,631283.7098795736
3469,132404.38933332148
3470,1493751.3428233215
3471,350892.33059358125
3472,700470.2684848013
3473,411937.57254152896
3474,1133644.522522077
3475,182399.27515247083
3476,815946.6942910035
3477,930178.6489487456
3478,639402.1410426795
3479,376900.6864412953
3480,1248646.5383187034
3481,232552.82585712298
3482,367213.09847360424
3483,883586.8781418619
3484,418783.34797175764
3485,387939.99694653106
3486,1742188.1916485808
3487,414333.36572054256
3488,748952.7899583542
3489,699222.6067730264
